reviewID,employerID,userID,gender,birthYear,highestEducation,metroID,metroName,stateID,stateName,countryID,jobTitleID,JobTitle,GOC,GOCconfidence,MGOC,MGOCconfidence,reviewDateTime,isCurrentJobFlag,jobEndingYear,OverallRating,CareerOpps,CompensationBenefits,SeniorLeadership,Worklife,CultureValues,RecommendFriend,BusinessOutlook,CEO,employerName,stockTicker,employerTypeCode,numberEmployees,annualRevenue,industry,sector,pros,cons,feedback
3133168,11891,21558684,,,,761,San Jose,2280,CA,1,55668,QA Engineer,qa engineer,1.0,quality assurance,1.0,2013-10-03 13:48:59.737,1,,4.0,4.0,5.0,3.0,3.0,4.0,YES,Better,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- Constant Learning
- Keeps me on my toes
- not a process oriented company. Keeps things simple.",- moving too fast.  Chasing a moving target.,
3199839,11891,2877778,MALE,1960.0,BACHELORS,761,San Jose,2280,CA,1,40730,Director,manager,1.0,branch manager,1.0,2013-10-18 10:51:26.213,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Management is not afraid to experiment and try new things. Rapid development. High trust culture. Inventing the future.,"If you don't like change, ambiguity or are uncomfortable in a place where you get to use your own judgement a lot, it wouldn't be a good fit.",
3220490,11891,1081941,MALE,1977.0,HIGH_SCHOOL,700,Portland,3163,OR,1,0,,,,,,2013-10-23 10:06:44.087,0,2013.0,2.0,1.0,4.0,1.0,2.0,1.0,NO,Worse,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Used to be top of market pay.  No longer is, but still higher than average.

Free Netflix account.","The Hillsboro call center is shrinking dramatically. Management puts as much spin on this as possible but the reality is, opportunities to advance do not exist.

The ""Netflix culture"" is hyped constantly but is not actually practiced. You will survive if you can speak the buzz words fluently while shamelessly self-promoting yourself at all times and never questioning management. 

Everyone is under tremendous stress to protect their position for as long as possible.  Success in Hillsboro depends not on the quality of your work but upon your ability to spin the truth and play politics.",Management is not looking for advice.
3237933,11891,21853907,,,,700,Portland,3163,OR,1,45837,CSR2,,0.0,,0.0,2013-10-27 21:33:28.92,1,,4.0,2.0,4.0,4.0,3.0,4.0,YES,Same,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"competitive pay, relaxed environment, various workplace amenities","Large call volume, huge customer base means needing to be insanely adaptive, 'sink or swim' mentality; if you don't continually preform you will be replaced regardless of past performance",
3247429,11891,233616,PREFER_NOT_TO_STATE,1974.0,MASTERS,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2013-10-29 19:22:33.0,1,,5.0,5.0,5.0,5.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"It's like working for a very well funded startup.
If you're good, this company will boost your career lightyears ahead.
Compensation and perks are just right. No lavish lunches, just good organic food to keep you focused on business. No laundry service. It's not taking over your life.
Very fast growing company. Lots of room to grow and lots of opportunity (if you look).
Visibility - top down, you see everything. There are no secrets in this company. Very helpful if you know how to use this to your advantage.","If you're not good, you won't survive here.
If you have issues with your people skills, you won't survive here.
If you need hand-holding, someone to constantly point you in the right direction, you'll be directed to the door (while holding your hand).
You'll have to manage your work/life balance. Some people just don't know what 'unlimited vacation' means.",Keep up the great work.
3258961,11891,21916812,,,,700,Portland,3163,OR,1,45837,CSR2,,0.0,,0.0,2013-11-01 11:35:18.96,0,2012.0,1.0,1.0,3.0,1.0,3.0,1.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Inexpensive health insurance
Unique work environment","Where do I start.... I am a highly educated, sharp, always employed individual and I found it very challenging to work for Netflix long-term.  I've been employed in restaurant management, accounting and retail (just to name a few) and this company was by far, the worst place I've ever worked.  At my youngest, I was a Merry Maid and I even found that much more enjoyable then slaving away to constant surveys, unintelligent callers and unrealistic expectations.  Forget about taking vacation- embrace ocassional, mandatory over-time.  Expect callers to personally threaten you and your family. Schedules constantly change to odd hours- no matter what your ""ranking"" in the center is.  Little or no promotion within.  I gladly chose to discontinue my employment with Netflix voluntarily and my quality of life has greatly improved.","SMH- if you've made it this far, you've drank the Kool Aid."
3302909,11891,20791351,,,,218,Dallas,1347,TX,1,56177,Call Center Representative,call center representative,1.0,customer service,1.0,2013-11-12 12:32:24.53,1,,4.0,5.0,5.0,3.0,2.0,3.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Free netflix.no dress code, can eat, can use phone, friendly co workers",You nee people to take your survey and most people won't.,Its not fair that you fire people based on if enough people review them..
3367584,11891,22248295,MALE,1973.0,MASTERS,761,San Jose,2280,CA,1,54384,Director Engineering,engineering manager,0.912999987602234,engineer,0.912999987602234,2013-11-29 11:45:47.543,1,,4.0,4.0,5.0,3.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Fast-moving. Few bureaucratic distractions. Willing to make big, disruptive changes quickly. The move to original content was smart and will propel growth well into the future.

If you function well in a meritocracy, then you will likely be successful at Netflix.","They're getting big, and that growth is adding pressure to sacrifice some elements of their culture that made them unique and a desirable place to work.

The quality of talent getting hired or promoted now is much less impressive than in the earlier years.

The environment is increasingly political, which may be related to the hiring/promotion of more average, less-impressive employees.",
3389249,11891,22224929,,,,700,Portland,3163,OR,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2013-12-05 16:11:38.697,0,2009.0,2.0,2.0,3.0,1.0,2.0,3.0,NO,,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Free movies, before the last set of layoffs there was genuine regard for employee satisfaction and feedback was often solicited not only to improve  business processes but also to gauge morale.  After a while, not so much...","Frequent layoffs. Whole departments got laid off at a time. I guess I should have figured how it was going to be when the entire management team save one manager was suddenly gone a few months after I had completed training, which btw was before the 2008 meltdown. The entire QA team was let go a few months later and the entire Tech support team shortly thereafter.",Seems as though it would be difficult to keep quality people if the company lays off entire departments.
3422711,11891,19818306,FEMALE,1955.0,ASSOCIATES,941,Worcester,3399,MA,1,85544,Hub Manager,,0.0,,0.0,2013-12-15 05:00:21.663,0,2013.0,1.0,,3.0,1.0,1.0,2.0,NO,,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Stock option plan was very good. IT department worked well with hubs.  Some hub managers were willing to work as team.,"Unrealistic expectations, super long hours, poor upper management skills, cold mechanical type company, not very team oriented, uncomfortable company to work for.",Stand behind what your HR team describes during interviews. Listen to all employees.
3458714,11891,22512528,,,,761,San Jose,2280,CA,1,10760,Senior Systems Administrator,systems administrator,1.0,systems administrator,1.0,2013-12-26 11:41:11.437,0,2010.0,2.0,1.0,4.0,1.0,2.0,1.0,NO,Same,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Pay and the Netflix name helps on your resume, since most people outside do not know how bad it is inside.","Mind numbing. Stress.  Constantly watching your back.  There are people who have very high title (Directors,  Managers, even VPs) who got it because they've managed to stay there the longest.  Not because they are qualified for the job.  The long timer/oldtimers survived by CYA each others.  Those who they think are dangerous to their job will get the knife in the back.

It's not how good you are.  It's how well you ""play the game"" and ""fit in with the political culture"".  They value ""safe"" decisions that do not rock the boat.  At least in the IT Ops dept that I worked in.","Get your head out of the cloud once in a while.  There's real problem underneath.  Engineering got tired of the dysfunctional IT Ops group, and built their own infrastructure so they don't have to deal with incompetent people.

Best thing to do is fire everyone in Ops, and start fresh."
3541616,11891,22602327,MALE,1965.0,,761,San Jose,2280,CA,1,639723,Senior Weblogic Architect,,0.0,,0.0,2014-01-15 15:33:20.913,0,2010.0,5.0,5.0,5.0,3.0,3.0,3.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Nice company to work with NetFlix. No body compete salary in the Bay Area. Good Environment. You will get nice free lunch every day.,Netflix have to improve from Management Side..,
